Year,Region,NMFS Name,Scientific Name,Pounds,Dollars
2015,Gulf,"DICK, SLIPPERY ",HALICHOERES BIVITTATUS,215,481
2015,Gulf,DOCTORFISH ,ACANTHURUS CHIRURGUS,192,"1,214"
2015,Gulf,"DOLLAR, NOTCHED SAND ",ENCOPE EMARGINATA,NA,NA
2015,Gulf,"DOLLARS, KEYHOLE SAND **",MELLITA,"1,155,387","258,298"
2015,Gulf,"DOLLARS, OTHER SAND **",MELLITIDAE,"239,923","37,467"
2015,Gulf,"DOLLARS, SIX-HOLED KEYHOLE SAND **",LEODIA,NA,NA
2015,Gulf,DOLPHINFISH ,CORYPHAENA HIPPURUS,"155,436","352,228"
2015,Gulf,"DORIS, FLORIDA REGAL ",HYPSELODORIS EDENTICULATA,83,478
2015,Gulf,"DRIFTFISH, BLACK ",HYPEROGLYPHE BYTHITES,NA,NA
2015,Gulf,"DRUM, BLACK ",POGONIAS CROMIS,"6,180,060","6,000,402"
2015,Gulf,"DRUM, FRESHWATER ",APLODINOTUS GRUNNIENS,"455,760","76,537"
2015,Gulf,"DRUM, RED ",SCIAENOPS OCELLATUS,"61,492","155,493"
2015,Gulf,"DRUM, SPOTTED ",EQUETUS PUNCTATUS,66,"2,170"
2015,Gulf,DRUMS **,SCIAENIDAE,655,344
2015,Gulf,"DURGON, BLACK ",MELICHTHYS NIGER,NA,NA
2015,Gulf,"EEL, AMERICAN ",ANGUILLA ROSTRATA,NA,NA
2015,Gulf,"EEL, GOLDSPOTTED ",MYRICHTHYS OCELLATUS,11,84
2015,Gulf,"EEL, MORAY, BLACKEDGE ",GYMNOTHORAX NIGROMARGINATUS,73,344
2015,Gulf,"EEL, MORAY, GOLDENTAIL ",MURAENA MILARIS,33,642
2015,Gulf,"EEL, MORAY, GREEN ",GYMNOTHORAX FUNEBRIS,53,"3,210"
2015,Gulf,"EEL, MORAY, SPOTTED ",GYMNOTHORAX MORINGA,103,812
2015,Gulf,"EEL, SHARPTAIL ",MYRICHTHYS,NA,NA
2015,Gulf,EELS **,ANGUILLIFORMES,50,194
2015,Gulf,"EELS, CONGER **",CONGRIDAE,80,87
2015,Gulf,"EELS, CUSK **",OPHIDIIDAE,"2,931","4,381"
2015,Gulf,"EELS, MORAY **",MURAENIDAE,210,286
2015,Gulf,"EELS, SNAKE **",OPHICHTHIDAE,317,317
2015,Gulf,ESCOLAR ,LEPIDOCYBIUM FLAVOBRUNNEUM,"61,135","55,426"
2015,Gulf,"FILEFISH, ORANGESPOTTED ",CANTHERHINES PULLUS,29,143
2015,Gulf,"FILEFISH, PYGMY ",STEPHANOLEPIS SETIFER,NA,NA
2015,Gulf,"FILEFISH, SCRAWLED ",ALUTERUS SCRIPTUS,36,655
2015,Gulf,"FILEFISH, WHITESPOTTED ",CANTHERHINES MACROCERUS,47,392
2015,Gulf,FILEFISHES **,MONACANTHUS ,82,579
2015,Gulf,FLAMEFISH ,APOGON MACULATUS,"1,109","1,995"
2015,Gulf,FLATFISHES **,PLEURONECTIFORMES,"26,633","66,330"
2015,Gulf,"FLOUNDER, GULF ",PARALICHTHYS ALBIGUTTA,"44,731","137,004"
2015,Gulf,"FLOUNDER, SOUTHERN ",PARALICHTHYS LETHOSTIGMA,"19,865","59,689"
2015,Gulf,"FLOUNDER, SUMMER ",PARALICHTHYS DENTATUS,NA,NA
2015,Gulf,"FLOUNDERS, PARALICHTHYS **",PARALICHTHYS,"148,017","421,349"
2015,Gulf,FLYINGFISHES **,EXOCOETIDAE,NA,NA
2015,Gulf,FORAMS **,FORAMINIFERIDA ,"9,255","16,764"
2015,Gulf,"FROGFISH, OCELLATED ",ANTENNARIUS OCELLATUS,NA,NA
2015,Gulf,"FROGFISHES, ANTENNARIIDAE (FAMILY) **",ANTENNARIIDAE,NA,NA
2015,Gulf,"GAR, ALLIGATOR ",LEPISOSTEUS SPATULA,"772,066","581,550"
2015,Gulf,"GAR, LONGNOSE ",LEPISOSTEUS OSSEUS,"6,026","3,124"
2015,Gulf,"GAR, SHORTNOSE ",LEPISOSTEUS,NA,NA
2015,Gulf,"GAR, SPOTTED ",LEPISOSTEUS OCULATUS,NA,NA
2015,Gulf,GARFISHES **,LEPISOSTEIDAE,"19,030","20,843"
2015,Gulf,"GOATFISH, SPOTTED ",PSEUDUPENEUS,30,444
2015,Gulf,"GOATFISH, YELLOW ",MULLOIDICHTHYS MARTINICUS,NA,NA
2015,Gulf,GOATFISHES **,MULLIDAE,NA,NA
2015,Gulf,GOBIES **,GOBIIDAE,467,872
2015,Gulf,"GOBY, NAKED ",GOBIOSOMA BOSC,NA,NA
2015,Gulf,"GOBY, NEON ",ELACATINUS OCEANOPS,"3,499","8,785"
2015,Gulf,"GOBY, TIGER ",ELACATINUS MACRODON,NA,NA
2015,Gulf,"GOBY, YELLOWLINE ",ELACATINUS HORSTI,NA,NA
2015,Gulf,"GORGONIAN, SEA BLADES ",PTEROGORGIA GUADALUPENSIS,"10,454","39,051"
2015,Gulf,GRAYSBY ,CEPHALOPHOLIS CRUENTATA,87,227
2015,Gulf,"GROUPER, BLACK ",MYCTEROPERCA BONACI,"136,414","577,011"
2015,Gulf,"GROUPER, CONEY ",CEPHALOPHOLIS FULVA,NA,NA
2015,Gulf,"GROUPER, GAG ",MYCTEROPERCA MICROLEPIS,"648,988","2,806,204"
2015,Gulf,"GROUPER, MARBLED",DERMATOLEPIS INERMIS,726,"1,938"
2015,Gulf,"GROUPER, MARBLED ",DERMATOLEPIS INERMIS,109,261
2015,Gulf,"GROUPER, MISTY ",EPINEPHELUS MYSTACINUS,NA,NA
2015,Gulf,"GROUPER, RED ",EPINEPHELUS MORIO,"5,672,679","18,953,379"
2015,Gulf,"GROUPER, SNOWY ",EPINEPHELUS NIVEATUS,"170,069","634,472"
2015,Gulf,"GROUPER, WARSAW ",EPINEPHELUS NIGRITUS,"63,432","206,775"
2015,Gulf,"GROUPER, YELLOWEDGE ",EPINEPHELUS FLAVOLIMBATUS,"850,643","3,447,872"
2015,Gulf,"GROUPER, YELLOWFIN ",MYCTEROPERCA VENENOSA,741,"2,703"
2015,Gulf,"GROUPER, YELLOWMOUTH ",MYCTEROPERCA INTERSTITIALIS,66,313
2015,Gulf,"GROUPERS, SERRANIDAE (FAMILY) **",SERRANIDAE,"1,100","3,407"
2015,Gulf,"GRUNT, FRENCH ",HAEMULON FLAVOLINEATUM,"2,678","35,939"
2015,Gulf,"GRUNTS, HAEMULIDAE (FAMILY) **",HAEMULIDAE,"248,021","344,478"
2015,Gulf,"GUITARFISH, BANDED ",ZAPTERYX,10,326
2015,Gulf,"HAKES, RED AND WHITE **",UROPHYCIS,623,"1,322"
2015,Gulf,"HAMLET, BUTTER ",HYPOPLECTRUS UNICOLOR,474,"1,686"
2015,Gulf,"HARES, SEA **",APLYSIIDAE,671,"2,461"
2015,Gulf,"HARVESTFISH, NORTHERN ",PEPRILUS PARU,NA,NA
2015,Gulf,HARVESTFISHES **,PEPRILUS,NA,NA
2015,Gulf,"HAWKFISH, REDSPOTTED ",AMBLYCIRRHITUS PINOS,295,423
2015,Gulf,"HERRING, ATLANTIC THREAD ",OPISTHONEMA OGLINUM,"1,412,651","287,288"
2015,Gulf,"HERRING, ROUND ",ETRUMEUS TERES,NA,NA
2015,Gulf,HERRINGS **,CLUPEIDAE,"1,010,924","257,490"
2015,Gulf,HIGH-HAT ,PAREQUES ACUMINATUS,"2,035","5,517"
2015,Gulf,"HIND, RED ",EPINEPHELUS GUTTATUS,715,"1,899"
2015,Gulf,"HIND, ROCK ",EPINEPHELUS ADSCENSIONIS,338,842
2015,Gulf,"HIND, SPECKLED ",EPINEPHELUS DRUMMONDHAYI,"65,879","223,149"
2015,Gulf,HOGFISH ,LACHNOLAIMUS MAXIMUS,"45,157","197,848"
2015,Gulf,"HOGFISH, SPANISH ",BODIANUS RUFUS,63,"1,156"
2015,Gulf,"HOGFISH, SPOTFIN ",BODIANUS PULCHELLUS,885,"19,093"
2015,Gulf,"JACK, ALMACO ",SERIOLA RIVOLIANA,"20,696","29,921"
2015,Gulf,"JACK, BAR",CARANGOIDES RUBER,"9,711","13,483"
2015,Gulf,"JACK, BAR ",CARANGOIDES RUBER,"57,098","66,938"
2015,Gulf,"JACK, BLUNTNOSE ",HEMICRANX AMBLYRHYNCHUS,NA,NA
2015,Gulf,"JACK, CREVALLE ",CARANX HIPPOS,"395,621","292,587"
2015,Gulf,"JACK, HORSE-EYE ",CARANX LATUS,231,222
2015,Gulf,"JACK, YELLOW ",CARANGOIDES BARTHOLOMAEI,"26,886","30,184"
2015,Gulf,JACKKNIFE-FISH ,EQUETUS LANCEOLATUS,607,"3,656"
2015,Gulf,JACKS **,CARANGIDAE,"90,886","63,223"
2015,Gulf,"JAWFISH, DUSKY ",OPISTOGNATHUS WHITEHURSTI,514,782
2015,Gulf,"JAWFISH, YELLOWHEAD ",OPISTOGNATHUS AURIFRONS,"5,854","25,820"
2015,Gulf,JAWFISHES **,OPISTOGNATHIDAE,NA,NA
2015,Gulf,"JAWFISHES, SPOTFIN **",OPISTOGNATHUS ,78,247
2015,Gulf,"JELLYFISHES, SCYPHOZOA (CLASS) **",SCYPHOZOA,634,"3,469"
2015,Gulf,"JELLYFISHES, STOMOLOPHUS (GENUS) **",STOMOLOPHUS,NA,NA
2015,Gulf,KILLIFISHES **,CYPRINODONTIDAE,"2,586","48,232"
2015,Gulf,"KINGFISH, GULF ",MENTICIRRHUS LITTORALIS,NA,NA
2015,Gulf,KINGFISHES **,MENTICIRRHUS,"30,676","33,068"
2015,Gulf,LADYFISH ,ELOPS SAURUS,"652,833","493,994"
2015,Gulf,LIONFISHES **,PTEROIS  OKEN,"18,812","88,454"
2015,Gulf,"LIZARDFISH, INSHORE ",SYNODUS FOETENS,NA,NA
2015,Gulf,"LIZARDFISHES, SYNODONTIDAE (FAMILY) **",SYNODONTIDAE,NA,NA
2015,Gulf,"LOBSTER, CARIBBEAN SPINY ",PANULIRUS ARGUS,"5,450,614","44,058,938"
2015,Gulf,"LOBSTER, SPANISH **",SCYLLARIDES,264,882
2015,Gulf,"LOBSTER, SPOTTED SPINY ",PANULIRUS GUTTATUS,74,"1,069"
2015,Gulf,"LOBSTERS, SLIPPER **",SCYLLARIDAE,523,617
2015,Gulf,LOOKDOWN ,SELENE VOMER,"1,659","33,695"
2015,Gulf,"MACKEREL, ATLANTIC ",SCOMBER SCOMBRUS,"98,497","23,962"
2015,Gulf,"MACKEREL, KING ",SCOMBEROMORUS CAVALLA,"2,453,013","4,225,794"
2015,Gulf,"MACKEREL, SPANISH ",SCOMBEROMORUS MACULATUS,"1,120,300","1,213,606"
2015,Gulf,"MAJOR, SERGEANT ",ABUDEFDUF SAXATILIS,110,268
2015,Gulf,"MARGATE, BLACK ",ANISOTREMUS SURINAMENSIS,NA,NA
2015,Gulf,"MAT, GREEN SEA ",ZOANTHUS SOCIATUS,"10,903","3,563"
2015,Gulf,"MENHADEN, ATLANTIC ",BREVOORTIA TYRANNUS,"268,306","73,303"
2015,Gulf,MENHADENS **,BREVOORTIA ,"894,483,266","85,592,881"
2015,Gulf,MINNOWS **,CYPRINIDAE,"30,118","170,524"
2015,Gulf,MOJARRAS **,GERREIDAE,"169,152","158,518"
2015,Gulf,"MOONFISH, ATLANTIC ",SELENE SETAPINNIS,378,95
2015,Gulf,"MULLET, STRIPED ",MUGIL CEPHALUS,"10,689,546","7,354,669"
2015,Gulf,"MULLET, WHITE ",MUGIL CUREMA,"94,224","114,077"
2015,Gulf,MULLETS **,MUGILIDAE,"74,045","185,410"
2015,Gulf,NUDIBRANCHS **,NUDIBRANCHIA,"5,953","7,166"
2015,Gulf,"OCTOPUS, ATLANTIC PYGMY ",OCTOPUS JOUBINI,166,752
2015,Gulf,"OCTOPUS, ATLANTIC WHITE-SPOTTED ",OCTOPUS MACROPUS,NA,NA
2015,Gulf,"OCTOPUS, CARIBBEAN REEF ",OCTOPUS BRIAREUS,60,333
2015,Gulf,"OCTOPUS, COMMON ",OCTOPUS VULGARIS,"1,416","4,140"
2015,Gulf,OCTOPUSES **,OCTOPODIDAE,"16,411","38,651"
2015,Gulf,OILFISH ,RUVETTUS PRETIOSUS,"4,509","4,509"
2015,Gulf,OPAH ,LAMPRIS GUTTATUS,469,576
2015,Gulf,"OYSTER, ATLANTIC THORNY ",SPONDYLUS AMERICANUS,95,499
2015,Gulf,"OYSTER, EASTERN ",CRASSOSTREA VIRGINICA,"16,632,939","96,092,022"
2015,Gulf,PALAEMONETES **,PALAEMONETES,NA,NA
2015,Gulf,"PARROTFISH, BLUE ",SCARUS COERULEUS,58,"1,572"
2015,Gulf,"PARROTFISH, MIDNIGHT ",SCARUS COELESTINUS,19,829
2015,Gulf,"PARROTFISH, PRINCESS ",SCARUS TAENIOPTERUS,164,"1,602"
2015,Gulf,"PARROTFISH, RAINBOW ",SCARUS GUACAMAIA,46,"1,880"
2015,Gulf,"PARROTFISH, REDBAND ",SPARISOMA AUROFRENATUM,99,433
2015,Gulf,"PARROTFISH, STOPLIGHT ",SPARISOMA VIRIDE,118,"2,257"
2015,Gulf,"PARROTFISH, STRIPED ",SCARUS ISERI,140,"1,300"
2015,Gulf,PARROTFISHES **,SCARIDAE,"1,409","1,617"
2015,Gulf,"PENS/PANSIES, SEA **",PENNATULACEA,NA,NA
2015,Gulf,"PERCH, DWARF SAND ",DIPLECTRUM BIVITTATUM,NA,NA
2015,Gulf,"PERCH, SAND ",DIPLECTRUM FORMOSUM,582,"2,459"
2015,Gulf,"PERIWINKLES, ATLANTIC **",LITTORINIDAE,NA,NA
2015,Gulf,PERMIT ,TRACHINOTUS FALCATUS,"5,343","7,322"
2015,Gulf,PIGFISH ,ORTHOPRISTIS CHRYSOPTERA,"5,220","48,678"
2015,Gulf,PILOTFISH ,NAUCRATES DUCTOR,NA,NA
2015,Gulf,PINFISH ,LAGODON RHOMBOIDES,"79,539","176,102"
2015,Gulf,"PINFISH, SPOTTAIL ",DIPLODUS HOLBROOKII,NA,NA
2015,Gulf,"PIPEFISH, SARGASSUM ",SYNGNATHUS PELAGICUS,733,"1,824"
2015,Gulf,"PIPEFISHES, SYNGNATHINAE (SUBFAMILY) **",SYNGNATHINAE ,675,"1,394"
2015,Gulf,PLANEHEAD FILEFISH,STEPHANOLEPIS HISPIDUS,"1,215","1,302"
2015,Gulf,"POLYCHAETE, FANWORMS **",SERPULIDAE,NA,NA
2015,Gulf,"POLYCHAETE, FEATHER-DUSTERS **",SABELLIDAE,NA,NA
2015,Gulf,"POLYCHAETE, FIREWORMS **",AMPHINOMIDAE,NA,NA
2015,Gulf,"POLYCHAETE, HORNED CHRISTMAS-T ",SPIROBRANCHUS GIGANTEUS,43,236
2015,Gulf,"POLYCHAETES, MARINE WORMS **",POLYCHAETA,NA,NA
2015,Gulf,"POMFRET, BIGSCALE ",TARACTICHTHYS LONGIPINNIS,NA,NA
2015,Gulf,POMFRETS **,BRAMIDAE,NA,NA
2015,Gulf,"POMPANO, AFRICAN ",ALECTIS CILIARIS,"2,422","5,371"
2015,Gulf,"POMPANO, FLORIDA ",TRACHINOTUS CAROLINUS,"88,126","360,633"
2015,Gulf,"POMPANO, IRISH ",DIAPTERUS AURATUS,NA,NA
2015,Gulf,PORCUPINEFISH ,DIODON HYSTRIX,157,"1,410"
2015,Gulf,PORGIES **,SPARIDAE,"124,639","150,488"
2015,Gulf,"PORGY, GRASS ",CALAMUS ARCTIFRONS,"2,474","2,659"
2015,Gulf,"PORGY, JOLTHEAD ",CALAMUS BAJONADO,"28,036","37,122"
2015,Gulf,"PORGY, KNOBBED ",CALAMUS NODOSUS,"11,566","7,802"
2015,Gulf,"PORGY, LITTLEHEAD ",CALAMUS PRORIDENS,263,151
2015,Gulf,"PORGY, LONGSPINE ",STENOTOMUS CAPRINUS,NA,NA
2015,Gulf,"PORGY, RED ",PAGRUS PAGRUS,"213,757","282,531"
2015,Gulf,"PORGY, WHITEBONE ",CALAMUS LEUCOSTEUS,NA,NA
2015,Gulf,PORKFISH ,ANISOTREMUS VIRGINICUS,"4,412","18,495"
2015,Gulf,PROCAMBARUS (CRAYFISHES) **,PROCAMBARUS,"5,460,963","6,852,292"
2015,Gulf,PUDDINGWIFE ,HALICHOERES RADIATUS,39,326
2015,Gulf,"PUFFER, SHARPNOSE ",CANTHIGASTER ROSTRATA,352,697
2015,Gulf,"PUFFER, SOUTHERN ",SPHOEROIDES NEPHELUS,41,421
2015,Gulf,"PUFFERS, TETRAODONTIDAE (FAMILY) **",TETRAODONTIDAE,"2,553","4,826"
2015,Gulf,"RAVEN, SEA ",HEMITRIPTERUS AMERICANUS,NA,NA
2015,Gulf,"RAY, LESSER ELECTRIC ",NARCINE BRASILIENSIS,NA,NA
2015,Gulf,RAYS **,RAJIFORMES,"1,727","4,071"
2015,Gulf,"RAYS, BUTTERFLY **",GYMNURA,NA,NA
2015,Gulf,RAZORFISHES **,XYRICHTYS,74,332
2015,Gulf,REDFISHES **,TRACHICHTHYIDAE,NA,NA
2015,Gulf,"REEFFISH, PURPLE ",CHROMIS SCOTTI,"1,477","1,755"
2015,Gulf,"REEFFISH, YELLOWTAIL ",CHROMIS ENCHRYSURA,NA,NA
2015,Gulf,"REMORAS, OTHER **",ECHENEIDAE,16,41
2015,Gulf,REPTILES,REPTILIA ,"1,934","1,252"
2015,Gulf,"ROSEFISH, BLACKBELLY ",HELICOLENUS DACTYLOPTERUS,"3,517","8,372"
2015,Gulf,RUDDERFISH **,KYPHOSIDAE,NA,NA
2015,Gulf,"RUDDERFISH, BANDED ",SERIOLA ZONATA,"10,879","8,300"
2015,Gulf,"RUNNER, BLUE ",CARANX CRYSOS,"136,716","98,536"
2015,Gulf,"RUNNER, RAINBOW ",ELAGATIS BIPINNULATA,126,153
2015,Gulf,"SANDFISH, BELTED ",SERRANUS SUBLIGARIUS,13,53
2015,Gulf,"SARDINE, SCALED ",HARENGULA JAGUANA,"8,182","5,726"
2015,Gulf,"SARDINE, SPANISH ",SARDINELLA AURITA,"1,336,590","248,400"
2015,Gulf,SARGASSUMFISH ,HISTRIO HISTRIO,NA,NA
2015,Gulf,"SCAD, BIGEYE ",SELAR CRUMENOPHTHALMUS,"288,731","99,747"
2015,Gulf,"SCAD, ROUND ",DECAPTERUS PUNCTATUS,"316,031","243,594"
2015,Gulf,SCADS **,DECAPTERUS ,NA,NA
2015,Gulf,"SCALLOP, LIONS-PAW ",NODIPECTEN NODOSUS,NA,NA
2015,Gulf,SCALLOPS **,PECTINIDAE,735,"2,543"
2015,Gulf,SCAMP ,MYCTEROPERCA PHENAX,"212,784","836,004"
2015,Gulf,SCHOOLMASTER ,LUTJANUS APODUS,62,172
2015,Gulf,"SCORPIONFISH, REEF ",SCORPAENODES CARIBBAEUS,537,"1,533"
2015,Gulf,"SCORPIONFISH, SPINYCHEEK ",NEOMERINTHE HEMINGWAYI,NA,NA
2015,Gulf,SCORPIONFISHES **,SCORPAENIDAE,"3,798","5,651"
2015,Gulf,"SEAHORSE, DWARF ",HIPPOCAMPUS ZOSTERAE,"25,755","63,223"
2015,Gulf,"SEAHORSE, LINED ",HIPPOCAMPUS ERECTUS,"5,353","30,179"
2015,Gulf,SEAHORSES **,HIPPOCAMPUS SPP.,170,724
2015,Gulf,SEAROBINS **,TRIGLIDAE,616,"1,032"
2015,Gulf,"SEATROUT, SAND ",CYNOSCION ARENARIUS,"18,614","12,244"
2015,Gulf,"SEATROUT, SILVER ",CYNOSCION NOTHUS,"9,476","8,625"
2015,Gulf,"SEATROUT, SPOTTED ",CYNOSCION NEBULOSUS,"38,389","109,644"
2015,Gulf,"SEAWEED, BRYOPSIDALES **",BRYOPSIDALES,"7,303","7,368"
2015,Gulf,"SEAWEED, CAULERPA **",CAULERPACEAE,"1,470","8,287"
2015,Gulf,"SEAWEED, HALIMEDA **",HALIMEDA,"7,044","6,666"
2015,Gulf,"SEAWEED, MERMAIDS SHAVING BRUSH **",PENICILLUS,"11,749","10,167"
2015,Gulf,"SHAD, GIZZARD ",DOROSOMA CEPEDIANUM,"833,264","355,541"
2015,Gulf,"SHAD, THREADFIN ",DOROSOMA PETENENSE,NA,NA
2015,Gulf,"SHARK, BLACKNOSE",CARCHARHINUS ACRONOTUS,NA,NA
2015,Gulf,"SHARK, BLACKTIP",CARCHARHINUS LIMBATUS,"19,042","11,883"
2015,Gulf,"SHARK, BLUE",PRIONACE GLAUCA,NA,NA
2015,Gulf,"SHARK, BONNETHEAD",SPHYRNA TIBURO,155,"9,052"
2015,Gulf,"SHARK, BULL",CARCHARHINUS LEUCAS,NA,NA
2015,Gulf,"SHARK, DOGFISH, SMOOTH ",MUSTELUS CANIS,NA,NA
2015,Gulf,"SHARK, FINETOOTH",CARCHARHINUS ISODON,NA,NA
2015,Gulf,"SHARK, HAMMERHEAD, GREAT",SPHYRNA MOKARRAN,NA,NA
2015,Gulf,"SHARK, HAMMERHEAD, GREAT ",SPHYRNA MOKARRAN,NA,NA
2015,Gulf,"SHARK, HAMMERHEAD, SCALLOPED",SPHYRNA LEWINI,NA,NA
2015,Gulf,"SHARK, HAMMERHEAD, SCALLOPED ",SPHYRNA LEWINI,NA,NA
2015,Gulf,"SHARK, LEMON",NEGAPRION BREVIROSTRIS,"14,162","7,002"
2015,Gulf,"SHARK, MAKO, SHORTFIN",ISURUS OXYRINCHUS,"5,295","7,099"
2015,Gulf,"SHARK, MAKO, SHORTFIN ",ISURUS OXYRINCHUS,NA,NA
2015,Gulf,"SHARK, NIGHT",CARCHARHINUS SIGNATUS,NA,NA
2015,Gulf,"SHARK, NURSE ",GINGLYMOSTOMA CIRRATUM,NA,NA
2015,Gulf,"SHARK, SANDBAR",CARCHARHINUS PLUMBEUS,NA,NA
2015,Gulf,"SHARK, SHARPNOSE, ATLANTIC",RHIZOPRIONODON TERRAENOVAE,NA,NA
2015,Gulf,"SHARK, SHARPNOSE, ATLANTIC ",RHIZOPRIONODON TERRAENOVAE,NA,NA
2015,Gulf,"SHARK, SILKY",CARCHARHINUS FALCIFORMIS,NA,NA
2015,Gulf,"SHARK, SPINNER",CARCHARHINUS BREVIPINNA,NA,NA
2015,Gulf,"SHARK, THRESHER, BIGEYE ",ALOPIAS SUPERCILIOSUS,NA,NA
2015,Gulf,"SHARK, TIGER",GALEOCERDO CUVIER,NA,NA
2015,Gulf,"SHARKS, CHONDRICHTHYES (CLASS) **",CHONDRICHTHYES,NA,NA
2015,Gulf,"SHARKS, PELAGIC **",LAMNIFORMES,"7,634","154,888"
2015,Gulf,"SHARKS, SMALL COASTAL **",UNIDENTIFIED SURFACE FISH,NA,NA
2015,Gulf,SHARKSUCKER ,ECHENEIS NAUCRATES,NA,NA
2015,Gulf,SHEEPSHEAD ,ARCHOSARGUS PROBATOCEPHALUS,"1,101,349","624,495"
2015,Gulf,"SHRIMP, ATLANIC SEABOB ",XIPHOPENAEUS KROYERI,"1,144,480","661,324"
2015,Gulf,"SHRIMP, BANDED CORAL ",STENOPUS HISPIDUS,"1,286","2,483"
2015,Gulf,"SHRIMP, CLEANER ",LYSMATA GRABHAMI,9,69
2015,Gulf,"SHRIMP, FARFANTEPENAEUS SPP **",FARFANTEPENAEUS,"1,103,873","4,290,271"
2015,Gulf,"SHRIMP, FW **",MACROBRACHIUM,NA,NA
2015,Gulf,"SHRIMP, GOLDEN CORAL ",STENOPUS,44,116
2015,Gulf,"SHRIMP, MARINE **",DENDROBRANCHIATA,"318,676","517,574"
2015,Gulf,"SHRIMP, NORTHERN BROWN ",FARFANTEPENAEUS AZTECUS,"105,505,864","159,702,673"
2015,Gulf,"SHRIMP, NORTHERN PINK ",FARFANTEPENAEUS DUORARUM,"8,300,527","20,029,207"
2015,Gulf,"SHRIMP, NORTHERN WHITE ",LITOPENAEUS SETIFERUS,"84,962,948","150,613,719"
2015,Gulf,"SHRIMP, PEDERSON CLEANER ",PERICLIMENES,553,"1,616"
2015,Gulf,"SHRIMP, PEPPERMINT ",LYSMATA WURDEMANNI,"1,064,744","278,500"
2015,Gulf,"SHRIMP, ROCK ",SICYONIA BREVIROSTRIS,"383,618","752,825"
2015,Gulf,"SHRIMP, ROUGHNECK **",TRACHYPENAEUS,NA,NA
2015,Gulf,"SHRIMP, ROYAL RED ",PLEOTICUS ROBUSTUS,"243,518","918,376"
2015,Gulf,"SHRIMP, SPOTTED CLEANER ",PERICLIMENES YUCATANICUS,348,"1,039"
2015,Gulf,"SHRIMPS, BAIT **",PENAEUS,"1,884,070","9,290,265"
2015,Gulf,"SHRIMPS, MANTIS **",STOMATOPODA,"4,059","14,634"
2015,Gulf,"SHRIMPS, PENAEOID **",PENAEOIDEA,"709,714","1,731,722"
2015,Gulf,"SHRIMPS, PISTOL OR SNAPPING **",ALPHEUS,"1,461","1,849"
2015,Gulf,"SHRIMPS, ROCK **",SICYONIA,"119,603","176,207"
2015,Gulf,"SLUG, LETTUCE ",ELYSIA CRISPATA,"5,096","4,128"
2015,Gulf,"SNAIL, BRUISED NASSA ",NASSARIUS VIBEX,"22,966","2,655"
2015,Gulf,"SNAIL, CHESTNUT TURBAN ",TURBO CASTANEA,"96,446","16,627"
2015,Gulf,"SNAIL, FLAMINGO TONGUE ",CYPHOMA GIBBOSUM,79,56
2015,Gulf,"SNAIL, TRUE TULIP ",FASCIOLARIA TULIPA,494,438
2015,Gulf,SNAILS **,GASTROPODA,"39,049","30,302"
2015,Gulf,"SNAILS, CERITHIDEAN **",CERITHIDEA,"294,277","35,081"
2015,Gulf,"SNAILS, CONE **",CONUS,"9,305","1,371"
2015,Gulf,"SNAILS, HELMET **",CASSIS,NA,NA
2015,Gulf,"SNAILS, MARGINELLA **",MARGINELLIDAE,NA,NA
2015,Gulf,"SNAILS, MOON **",NATICIDAE,NA,NA
2015,Gulf,"SNAILS, MUREX **",MURICIDAE,"1,600","1,950"
2015,Gulf,"SNAILS, NASSA **",NASSARIUS,"282,245","38,792"
2015,Gulf,"SNAILS, NERITES **",NERITIDAE,"36,052","7,507"
2015,Gulf,"SNAILS, OLIVE **",OLIVIDAE,"3,154","1,691"
2015,Gulf,"SNAILS, PURPLE SEA **",JANTHINIDAE,NA,NA
2015,Gulf,"SNAILS, TEGULA **",TEGULA,"6,064","3,150"
2015,Gulf,"SNAILS, TOPSNAIL **",TROCHIDAE,"3,568",995
2015,Gulf,"SNAILS, TRITON **",RANELLIDAE,NA,NA
2015,Gulf,"SNAILS, TURBAN **",TURBINIDAE,"1,967,319","296,527"
2015,Gulf,"SNAPPER, BLACK ",APSILUS DENTATUS,NA,NA
2015,Gulf,"SNAPPER, BLACKFIN ",LUTJANUS BUCCANELLA,"7,814","23,855"
2015,Gulf,"SNAPPER, CARIBBEAN RED ",LUTJANUS PURPUREUS,95,399
2015,Gulf,"SNAPPER, CUBERA ",LUTJANUS CYANOPTERUS,"1,132","2,425"
2015,Gulf,"SNAPPER, DOG ",LUTJANUS JOCU,530,"1,233"
2015,Gulf,"SNAPPER, GLASSEYE ",HETEROPRIACANTHUS CRUENTATUS,25,"1,028"
2015,Gulf,"SNAPPER, GRAY ",LUTJANUS GRISEUS,"266,374","685,330"
2015,Gulf,"SNAPPER, LANE ",LUTJANUS SYNAGRIS,"47,960","107,672"
2015,Gulf,"SNAPPER, MAHOGANY ",LUTJANUS MAHOGONI,15,38
2015,Gulf,"SNAPPER, MUTTON ",LUTJANUS ANALIS,"180,596","478,530"
2015,Gulf,"SNAPPER, QUEEN ",ETELIS OCULATUS,"11,427","37,267"
2015,Gulf,"SNAPPER, RED ",LUTJANUS CAMPECHANUS,"6,558,921","26,792,133"
2015,Gulf,"SNAPPER, SILK ",LUTJANUS VIVANUS,"25,102","82,551"
